event,jet1pt,jet1eta,jet1phi,jet1ene,jet1CvsAll,jet2pt,jet2eta,jet2phi,jet2ene,jet2CvsAll,jet3pt,jet3eta,jet3phi,jet3ene,jet3CvsAll,jet4pt,jet4eta,jet4phi,jet4ene,jet4CvsAll,
21088,269.016,0.0278592,1.82285,269.703,0.726648,242.12,-1.63085,-1.14292,642.842,0.0442285,118.359,2.02345,-1.78579,455.583,0.478003,65.6715,0.915959,1.63488,95.7071,0.0767119
21117,312.339,-0.0684453,2.34397,314.868,0.143722,146.362,-1.42674,-1.07154,322.623,0.392752,128.223,-0.020638,-1.22839,130.258,0.0842675,50.6638,-1.21325,-1.52691,93.1856,0.218758
21232,352.493,3.10504,0.0829151,3940.02,-nan,223.443,0.844795,2.62002,310.437,0.354249,183.685,-1.9889,-1.64574,683.984,0.0646664,118.965,0.213766,2.19575,122.256,0.979586
21244,149.089,-2.04362,-0.658356,585.049,0.443387,113.403,2.79108,0.573707,927.683,-nan,88.6296,0.265025,2.60401,92.5668,0.890273,20.1945,1.17819,-2.81838,35.9842,0.338239
21349,275.742,-1.69554,0.360937,777.259,0.546596,186.591,0.104495,-2.55782,188.707,0.573008,73.9936,4.19213,2.56403,2448.42,-nan,31.5245,-3.92637,2.22377,799.819,-nan
21435,135.205,-0.897848,-1.23307,193.975,0.754251,92.909,0.537911,2.27746,106.872,0.98817,84.915,3.94774,1.00294,2200.9,-nan,24.4594,1.40409,-1.66201,52.8795,0.110181
21715,255.174,0.978668,1.41303,387.798,0.0737238,232.089,0.896532,-2.02478,332.127,0.882063,109.753,4.12308,-1.21019,3389.49,-nan,40.2133,0.314531,1.4191,42.5839,0.047514
21860,134.355,0.807387,0.0768787,180.752,0.0559621,110.908,0.248609,2.10413,115.611,0.0540269,64.6472,-3.38818,-1.3095,958.273,-nan,25.8256,-0.08477,2.58908,26.1885,0.161343
21892,162.757,2.81393,-1.88683,1361.92,-nan,108.756,0.227931,2.08518,111.979,0.984434,95.3834,-0.0960928,0.826153,96.3037,0.252958,33.2994,-3.14772,0.186064,388.388,-nan
21966,141.735,-0.242093,1.93458,146.331,0.762573,111.99,0.482364,-1.39981,125.905,0.0435587,103.892,-0.840079,0.926998,143.383,0.897274,74.0308,-3.24273,-2.12908,949.207,-nan
22164,145.631,0.884237,2.6453,206.473,0.0454534,125.498,-2.81584,-0.466552,1052.14,-nan,63.4699,0.0678148,2.22617,64.1741,0.195246,29.0331,4.14097,-2.38858,912.817,-nan
22165,121.415,-3.84101,2.41605,2828.64,-nan,93.8524,1.09719,-1.62361,156.901,0.837017,88.3585,1.19731,-1.00763,159.934,0.7481,58.1749,2.51608,1.02592,362.502,-nan
22206,561.205,0.290138,0.434928,587.549,0.797469,357.148,-1.02513,-2.57908,563.101,0.815231,153.633,-0.716608,-2.95448,195.179,0.237,39.2138,-4.31204,2.83571,1462.79,-nan
22209,226.566,1.94597,2.09764,809.442,0.0588922,96.0819,-0.14034,-1.66673,98.3036,0.376733,95.8533,-1.12876,-0.749557,163.877,0.608032,39.128,-4.43076,-0.469192,1643.52,-nan
22228,150.172,-1.37761,2.58256,317.259,0.957659,105.801,2.12375,-1.14115,448.986,0.0261396,102.066,1.66681,-0.828726,280.298,0.210063,64.5541,-2.62855,1.30822,449.537,-nan
22321,185.513,0.209564,-1.64666,190.143,0.113406,130.379,-0.201273,2.0865,133.495,0.758881,77.3207,-0.817571,0.966218,105.144,0.817037,36.5929,3.96563,2.57987,965.549,-nan
22323,125.467,-3.13946,1.84111,1451.38,-nan,119.145,4.00794,-0.631566,3279.57,-nan,79.3311,-0.00755508,-1.75876,79.7294,0.121698,68.7772,0.471075,2.38072,76.8756,0.933293
22401,165.669,3.96257,-0.435166,4358.08,-nan,106.653,0.513767,2.40313,121.264,0.969358,60.8991,-2.40969,2.03863,341.71,0.227865,49.3242,-0.0427451,-2.56735,49.8204,0.0844217
22520,184.177,2.03311,2.64497,715.574,0.908596,180.877,0.955698,-0.394237,271.105,0.384439,73.8552,-0.0885742,-0.77215,75.0778,0.757218,47.7143,-1.72777,-2.53933,138.643,0.38545
22560,156.439,3.61759,1.98786,2915.61,-nan,146.585,-2.78304,-0.0208449,1189.55,-nan,137.975,1.60251,-2.8451,356.987,0.909487,24.1197,1.48081,-1.60651,55.8896,0.175681
22579,106.673,2.88843,-0.320157,961.19,-nan,83.3957,-2.30351,-2.94853,421.702,0.187995,79.8743,-2.01798,-2.32502,305.868,0.257733,56.2409,-2.6787,-2.09625,411.556,-nan
22692,191.949,-1.14088,0.351166,331.195,0.403287,162.23,-3.06176,-2.71778,1736.93,-nan,93.6145,-1.75612,1.25143,279.365,0.955317,77.7677,2.43478,-2.13595,447.267,0.13869
22794,190.536,2.66343,-0.784515,1373.36,-nan,122.414,-0.431085,1.76967,134.553,0.671779,80.7923,-1.36608,2.50837,169.371,0.890836,64.2215,-1.49812,-2.21276,151.096,0.0941733
22833,152.028,0.807623,-2.04104,204.996,0.828791,113.196,4.03037,1.34434,3186.47,-nan,75.7189,-1.60308,0.156803,196.001,0.192368,42.1679,0.937182,3.07286,62.384,0.727827
22853,252.004,0.614205,2.29883,301.294,0.0414054,162.722,-0.243774,-0.654375,168.403,0.196908,89.0811,0.361294,-1.47631,95.8024,0.496904,46.9047,-3.92432,-0.145742,1187.6,-nan
23511,229.955,-2.53815,1.37483,1464.34,-nan,145.766,0.331584,-1.66245,155.039,0.532237,89.2887,0.0664463,-2.66707,90.1733,0.0554633,16.7636,3.35079,1.22226,239.396,-nan
23523,133.413,1.77686,1.2061,406.084,0.0730567,114.587,-1.83186,-0.837178,367.267,0.935607,105.946,-2.75192,2.8479,833.675,-nan,87.9526,-1.95349,-1.96336,316.497,0.956993
23553,285.493,-0.709461,0.0588886,361.296,0.0693005,226.474,1.08945,-2.61521,375.481,0.665566,80.2792,3.34273,2.11922,1137.28,-nan,48.3614,0.741701,2.81787,62.6521,0.57699
23556,156.646,-3.29187,0.428312,2109.29,-nan,75.1449,-1.91848,-3.06949,261.738,0.322395,67.8384,-1.68195,-1.66713,188.871,0.373371,52.748,0.585068,2.02766,62.7156,0.137405
23736,204.973,-0.647104,0.0920864,249.737,0.137574,116.995,1.31953,2.66964,235.058,0.836084,87.2253,0.854237,-2.49289,121.478,0.580251,49.5276,3.96964,-2.4721,1312.12,-nan
23781,141.138,1.28576,-0.770483,275.132,0.709974,99.3439,3.22894,1.87099,1256.37,-nan,78.6978,-2.33915,-2.6033,412.052,0.0765899,29.4699,2.3889,0.997406,162.082,0.128965
24110,151.203,1.60735,0.0276966,393.08,0.0644847,127.017,2.83924,-3.04512,1089.9,-nan,72.7664,-1.74436,2.79729,214.646,0.0622871,41.7092,0.416476,-0.13744,45.7431,0.772025
24193,352.64,-2.4187,1.60962,1996.09,0.0925868,183.05,-0.0662096,-1.21008,184.35,0.945096,160.605,-0.738286,-1.36255,206.793,0.450448,109.75,1.74034,-2.5739,322.664,0.0804914
24293,155.571,-0.0872578,-0.41967,156.619,0.0501853,102.294,-3.62942,2.63571,1929.15,-nan,69.2207,-0.910634,-2.55591,100.718,0.767923,40.7904,-0.437063,1.06751,45.0509,0.920015
24304,350.797,-1.43737,-1.65464,781.786,0.970131,338.374,0.0752856,1.1725,340.094,0.16472,209.789,-1.87021,-1.70912,697.133,0.83592,197.518,-3.73674,1.85076,4146.48,-nan
24307,230.52,-1.64712,2.70123,620.88,0.132342,104.974,1.91791,0.0444125,365.139,0.0799325,99.0536,-1.01384,-1.24913,154.89,0.956606,96.5656,-0.204849,-0.242369,99.0818,0.571435
24346,152.395,2.11678,3.13524,642.295,0.15118,134.983,-0.428964,-0.611116,149.788,0.107719,66.9718,1.63542,1.69012,178.537,0.786842,49.621,4.2797,0.612187,1792.13,-nan
24370,193.239,-3.43815,-1.31628,3010.83,-nan,117.03,0.244055,1.30302,121.201,0.060117,111.982,-0.696444,2.08247,140.623,0.147168,54.9309,-0.546753,-2.24532,63.5199,0.959254
24372,147.751,1.8516,2.08904,482.407,0.0855497,122.231,0.513605,0.00039546,140.346,0.0699244,90.1745,3.41538,-1.83562,1373.49,-nan,18.2964,0.940085,-0.147648,27.275,0.187346
24373,236.123,-2.2044,1.62519,1083.44,0.116759,197.2,-0.852472,-1.85032,274.508,0.254208,110.737,1.32746,0.37361,223.675,0.0565449,106.533,-1.74806,-1.87566,315.394,0.805866
24483,148.325,-1.18861,2.36351,267.266,0.0696194,96.5738,3.28573,-0.442568,1292.48,-nan,77.1721,0.850147,-1.39821,106.838,0.868402,22.9738,2.39991,0.599929,127.684,0.188091
24492,186.44,1.60139,-2.41639,481.821,0.146445,139.893,-0.596824,0.721159,166.467,0.642865,106.251,-1.55506,0.201912,263.074,0.527613,48.433,-4.0212,2.7668,1350.96,-nan
24596,239.828,-1.28926,-0.123943,469.012,0.0650728,192.428,3.08768,1.46975,2114.02,-nan,170.446,-0.293003,-2.99201,179.934,0.301553,160,0.113702,-2.42254,161.436,0.452937
24676,160.297,1.00699,-2.74566,249.301,0.878684,118.612,-3.13463,-0.0355535,1365.5,-nan,80.1276,2.50211,0.483921,492.478,-nan,45.4641,0.0622711,2.5969,46.2104,0.185795
24755,122.586,-0.591806,0.99521,146.896,0.80166,106.023,-3.77201,-1.45831,2305.5,-nan,94.4336,-0.392048,2.05088,102.184,0.96594,73.0406,0.267591,-1.89539,76.8075,0.119803
24844,160.426,-3.43516,-2.33806,2492.16,-nan,116.54,-0.148691,0.0691954,118.271,0.781425,61.6263,-0.215844,1.62637,63.7376,0.690089,28.6252,2.77817,2.78867,231.191,-nan
24892,173.186,2.57897,1.37384,1148.28,-nan,86.0038,-1.92988,-2.0938,302.63,0.977415,73.3796,-0.481644,-1.30762,82.3863,0.972029,63.7653,-3.56487,-2.46288,1127.52,-nan
24919,213.702,-3.2393,-0.455004,2730.66,-nan,113.087,-0.274784,2.62887,118.083,0.260722,94.1159,2.34172,1.89477,494.008,0.191921,72.6309,-0.0047179,-2.22409,73.0999,0.93766
24994,135.717,-1.88994,-1.19114,459.775,0.695612,120.44,0.400284,2.01586,130.7,0.0997371,108.116,-3.59987,0.601136,1979.66,-nan,77.3489,-1.75435,-2.32426,230.296,0.938132
25200,137.105,-0.466852,0.133634,152.509,0.310095,131.254,-1.86392,-1.91879,433.677,0.0726557,131.197,2.81798,2.71511,1102.26,-nan,28.772,0.74392,0.878951,37.2828,0.871057
25234,106.632,0.0393218,-1.79717,108.085,0.88281,101.456,-3.60023,2.3565,1858.36,-nan,76.1272,-0.0437997,-0.13382,76.627,0.964666,45.9451,0.166248,1.08002,47.0663,0.0935048
25307,109.135,3.5721,2.73608,1943.7,-nan,106.896,-2.88103,-1.62989,956.246,-nan,84.7145,-0.840111,0.372898,117.828,0.612965,52.9811,-1.55577,2.36463,131.346,0.218016
25362,356.193,-1.26908,-0.808813,684,0.301817,113.738,2.74675,2.08131,890.466,-nan,113.338,-0.489686,2.20055,127.364,0.979429,89.7798,-1.12634,-2.68663,153.533,0.0572999
25499,185.856,0.290405,-3.12971,194.093,0.96164,156.798,0.202273,-0.359741,160.278,0.0540207,80.3555,-3.76749,1.01784,1739.49,-nan,38.811,1.31085,-2.4223,77.3557,0.0762508
25525,134.035,-1.43961,2.17885,299.372,0.0798108,133.446,0.847131,-0.650243,184.692,0.949941,81.9622,-0.370299,-0.684478,87.978,0.18945,66.5031,3.40277,-3.1079,1000.25,-nan
25561,135.338,-2.77879,-0.712532,1093.68,-nan,123.087,1.06689,1.60199,200.635,0.476358,101.387,-1.07773,2.44315,166.849,0.762859,68.6698,0.177941,-2.73492,70.1181,0.929537
25762,276.9,2.02288,-3.09573,1065.36,0.170284,175.363,0.0798639,-0.482365,176.303,0.079704,156.132,0.370866,0.283118,167.6,0.93617,78.2298,-3.60984,1.72567,1446.78,-nan
25778,144.03,-2.01381,2.18919,549.515,0.133698,114.941,-0.483677,-1.71243,129.428,0.882934,79.3021,0.335377,-0.567311,84.3403,0.657129,43.7149,3.0106,0.0128828,444.808,-nan
25837,143.022,1.13218,-1.50653,245.471,0.936013,135.157,-4.30061,2.00078,4984.49,-nan,97.6952,2.38352,0.599336,534.2,0.0978457,50.2541,1.50674,-2.83402,119.224,0.254651
25848,131.94,1.97907,0.0924717,486.761,0.221134,104.778,0.079156,2.32017,105.68,0.255147,86.4481,4.26394,-2.74065,3073.38,-nan,57.6024,1.48697,-1.48151,134.113,0.972094
25950,126.465,-1.12677,-3.0268,216.041,0.388841,101.98,0.587996,0.786772,121.788,0.0469789,82.9373,-0.101883,-1.32591,83.5251,0.994646,79.6801,-3.44455,-0.298007,1249.44,-nan
25964,236.89,-2.36514,-1.98963,1272.16,0.230071,131.256,0.326316,0.567591,139.28,0.940279,107.537,4.19944,1.62943,3584.45,-nan,65.3086,0.941731,0.506688,97.2716,0.83699
25984,173.859,0.104216,2.50744,176.18,0.945349,133.753,3.56226,-0.80036,2358.86,-nan,122.669,-1.13377,-0.437113,210.827,0.0934814,48.1689,1.44948,2.61207,108.452,0.455792
26163,114.484,2.33529,0.373741,597.085,0.663884,112.265,1.46707,-2.74741,256.777,0.132096,69.5238,-2.80538,-1.29024,576.853,-nan,69.2562,2.16474,1.671,305.826,0.339313
26331,203.932,-3.60796,-1.0384,3764.42,-nan,115.834,-1.73575,1.63227,339.121,0.472441,101.278,-0.882302,2.35735,143.484,0.807981,28.9672,3.6136,-1.57027,537.731,-nan
26334,146.04,-0.118223,-2.8441,147.347,0.87482,120.546,2.04459,-0.0783782,473.639,0.211507,112.379,-1.84378,0.337492,364.286,0.0511952,49.5812,1.10981,2.91004,83.4879,0.823407
26425,144.172,-3.55937,0.634778,2535.28,-nan,114.266,1.93205,-1.48981,402.794,0.071638,68.8598,-0.208126,2.95817,70.8012,0.948757,64.7429,0.452114,-3.01912,72.0696,0.209873
26444,184.49,2.53857,1.86242,1175.48,-nan,163.32,-0.365961,-1.50849,175.553,0.0359189,104.366,-0.62102,-0.61044,125.519,0.916207,47.0834,-3.52928,3.05415,803.461,-nan
26515,225.664,2.40591,0.389816,1261.38,0.0548912,107.117,-1.32657,-3.06878,216.215,0.0848996,103.675,1.17115,-2.82225,183.54,0.750266,50.317,0.0587167,-1.88,51.913,0.0986715
26567,139.02,-2.18244,-2.04621,624.484,0.0986797,125.803,0.644878,2.29784,153.508,0.968932,95.2146,1.94153,-0.146322,338.713,0.383212,44.8558,0.0552973,0.524932,45.2694,0.798576
26597,124.263,2.54034,-0.69342,793.034,-nan,100.257,-2.01827,2.99035,384.421,0.0516249,98.5021,-2.01212,1.96991,375.044,0.974022,67.9777,-3.28213,-0.379594,906.523,-nan
26619,155.588,-0.993194,-1.40177,238.966,0.917487,150.829,-3.27481,1.21635,1996.74,-nan,100.95,0.420971,3.00701,110.93,0.0284485,55.8644,-1.44764,-0.121477,125.674,0.641484
26667,178.316,3.60168,0.960677,3270.97,-nan,135.291,-0.783576,-2.04674,179.464,0.92803,80.6715,-2.79737,2.14722,664.084,-nan,80.3879,-0.322502,-1.44939,85.3346,0.0290253
26669,402.424,2.03215,0.623977,1561.83,0.146797,223.38,0.624127,-2.49016,271.005,0.896723,109.086,-2.73541,-3.00765,844.443,-nan,107.299,0.106264,-1.87482,109.35,0.310782
26751,119.65,3.58466,1.47403,2157.83,-nan,91.6579,0.0145847,-0.301961,92.2337,0.960567,78.7323,0.698354,-1.79015,99.1241,0.253551,63.1229,-1.71282,2.88155,180.891,0.160388
26945,140.249,0.0056097,-1.11317,140.988,0.0722433,95.0681,-3.973,0.278241,2527.08,-nan,80.5155,-0.102502,3.00867,81.313,0.599653,67.8275,-0.395305,1.43309,74.156,0.0570819
27331,214.963,0.0903279,0.607214,216.694,0.961477,145.126,-2.34728,-2.29247,765.946,0.055794,139.164,1.97558,-2.58565,511.496,0.0386266,80.24,-2.77639,-2.8557,646.879,-nan
27410,214.054,0.139948,-2.39516,216.848,0.0953351,152.781,-0.834176,0.740315,209.758,0.0321649,77.8129,3.98961,1.44123,2102.99,-nan,63.9727,0.292376,-1.00873,67.4131,0.699195
27488,97.5399,-2.18711,-0.965799,440.548,0.0629335,87.419,-1.86487,2.62087,289.092,0.799646,61.4793,-0.57693,2.5154,72.2296,0.882108,19.9632,-0.901507,-2.49357,28.7099,0.151619
27608,180.565,1.20406,-0.608457,328.233,0.988699,169.916,2.21558,2.66551,788.155,0.329429,118.864,0.602327,-0.0200484,142.716,0.28893,64.9759,-2.73017,2.87967,500.363,-nan
27613,212.936,-2.81144,1.15259,1777.41,-nan,103.4,1.76008,-1.25725,309.602,0.154029,91.9647,0.345675,-2.26109,97.9014,0.913015,39.1378,-1.3702,3.11411,82.2274,0.300464
27663,259.443,-2.73758,-3.11919,2012.57,-nan,154.889,-0.362093,-0.033174,167.564,0.91099,91.3319,3.88007,0.37211,2212.49,-nan,57.1266,1.00014,-0.280299,88.3914,0.79131
27722,340.544,1.81588,-1.61482,1074.75,0.0741433,205.689,0.857148,1.28431,287.696,0.977422,90.5206,0.247327,1.85036,94.255,0.219594,65.0149,-3.02994,2.31578,674.405,-nan
27784,264.223,-2.85632,-0.0838254,2306.05,-nan,211.479,2.65375,-2.62734,1509.77,-nan,94.602,0.920645,2.41322,138.057,0.397453,36.1925,-0.539652,1.69531,41.8404,0.168502
27843,206.828,-2.80155,-2.56399,1709.55,-nan,139.105,-0.183129,0.537411,141.963,0.957078,87.3683,-1.1558,0.408617,152.844,0.516559,77.487,3.70107,-2.89844,1569.73,-nan
27915,130.284,-1.85937,-2.75773,428.663,0.24728,111.698,-0.488836,-0.630521,125.795,0.983637,107.621,-2.54359,1.17937,689.088,-nan,23.3618,-2.38603,-0.0671817,128.174,0.17487
27977,133.558,-2.0629,-0.891235,534.326,0.320729,90.8355,2.01107,1.75683,345.578,0.153834,70.4572,-3.46558,1.80152,1128.28,-nan,69.3048,-1.53331,-2.30593,168.191,0.903698
28002,174.488,-2.29437,-3.13027,874.251,0.424967,149.014,-0.541746,-0.133618,172.068,0.295252,115.472,3.56957,2.89932,2051.36,-nan,79.2339,0.163251,-0.238011,80.594,0.462941
28004,122.153,0.269113,-0.964073,127.994,0.466323,103.787,-1.36509,2.1825,216.735,0.24323,87.915,4.14016,2.69643,2761.79,-nan,19.1984,-0.79601,0.601575,25.695,0.372411
28066,145.595,-2.55491,-0.333021,942.618,-nan,95.4196,1.19238,1.62214,172.462,0.178112,93.3945,-0.442263,-2.72823,103.061,0.639976,37.6777,1.64506,2.95052,101.461,0.0569039
28077,207.138,-2.40988,-2.5216,1162.37,0.0812253,130.778,-0.892982,0.210114,186.94,0.943782,51.1137,-0.0873258,0.898452,51.6488,0.617772,41.1825,-2.91713,0.785519,381.854,-nan
28158,110.933,-0.161917,-1.73853,112.642,0.946741,96.309,-3.88052,2.42991,2334.07,-nan,71.91,1.70594,0.61953,204.612,0.0715755,38.7799,-0.408376,0.111356,42.5177,0.906885
28196,274.124,-2.37104,-0.715162,1480.65,0.0770397,133.873,0.376111,3.00004,144.152,0.151085,102.981,0.507631,2.011,117.283,0.91228,66.8559,3.73289,1.86144,1398.1,-nan
28197,146.219,-2.84522,0.185327,1262.21,-nan,127.278,-0.930116,-2.68972,187.075,0.73109,112.5,1.2229,1.7371,208.158,0.0497287,83.9304,-0.0612049,-1.93876,84.9269,0.900809
28228,201.126,-1.89218,2.04894,682.613,0.16582,93.2339,-0.0972267,-0.371646,94.3119,0.79397,80.8804,2.63142,-1.45943,564.839,-nan,33.976,-0.366357,-2.03483,36.5212,0.227365
28277,198.479,-1.64659,-2.58572,534.786,0.932202,128.794,-3.10326,0.785819,1437.05,-nan,89.0706,2.1885,0.367621,402.458,0.0540424,58.3871,2.30962,1.26851,297.057,0.0847227
28280,135.517,0.521674,-2.20157,155.774,0.922813,97.9904,-1.22778,0.185716,181.884,0.080714,75.155,0.669792,2.73323,92.9195,0.867095,71.8925,3.61271,0.994124,1333.38,-nan
28344,329.725,1.66571,0.409516,905.206,0.136694,224.201,0.468642,-2.67524,250.498,0.622293,89.9375,-0.282097,-2.69887,93.9571,0.974671,32.0202,3.12733,-0.0715884,365.972,-nan
28361,311.117,-1.08592,-3.10443,514.088,0.0717557,174.15,0.922645,0.1366,254.251,0.0904481,78.6349,3.84067,0.0884219,1831.36,-nan,63.4897,-0.0706781,-0.293959,64.1911,0.934558
28405,164.941,0.703069,0.525505,208.387,0.399042,95.8282,-0.402204,-2.67382,103.884,0.377308,93.8742,-0.931859,2.4519,138.558,0.809631,66.666,-4.12689,-1.161,2066.68,-nan
28476,351.906,0.322974,2.68511,370.854,0.0683189,170.379,0.288743,-0.319236,177.78,0.208914,110.879,1.11056,-0.673213,186.915,0.733856,102.713,3.85879,-0.344289,2435.84,-nan
28537,158.786,3.11458,-3.07975,1791.86,-nan,127.68,-2.73763,-0.400212,990.5,-nan,72.5286,-0.892295,2.12012,103.968,0.723269,58.0056,-1.43327,0.113084,129.095,0.090689
28583,135.15,0.79994,2.21465,181.199,0.898929,117.606,-1.97482,-0.440308,432.018,0.0953091,80.4007,1.47117,-3.13202,184.782,0.142818,76.2002,3.4236,-0.631463,1170.17,-nan
28797,323.122,1.99017,0.563926,1205.15,0.0847957,152.526,-2.8289,-2.77566,1295.4,-nan,140.563,1.3856,-2.42365,298.992,0.0282471,119.244,-0.0853986,0.613192,120.286,0.981129
28819,110.285,0.673516,0.0461505,136.875,0.980654,95.0268,-1.84323,-2.68255,307.95,0.0644926,91.5073,3.94051,1.50534,2354.68,-nan,36.1197,-0.455494,-1.63392,40.5384,0.330499
28916,261.08,1.64726,1.9834,703.679,0.0341758,196.419,-0.0389756,-1.36007,197.254,0.900849,118.74,0.215721,-0.534498,122.397,0.200349,46.6001,-2.72336,2.98408,356.478,-nan
28926,136.509,-2.75261,0.934255,1074.85,-nan,119.828,1.74705,-2.67285,354.431,0.106169,77.247,-0.663049,-0.925994,95.2587,0.651829,62.8774,-1.00721,1.67829,97.7827,0.172368
29026,245.171,0.477486,3.10491,274.42,0.610383,131.977,-2.8073,-1.00241,1097.12,-nan,86.1874,3.8749,0.826879,2077.11,-nan,48.2559,0.590659,1.57859,57.2968,0.82096
29044,135.975,-3.02188,2.02912,1399.14,-nan,91.8992,-2.19897,-1.67302,419.521,0.511256,76.1526,-2.2504,-0.358192,365.496,0.114935,36.4433,-3.61629,2.75596,678.331,-nan
29105,224.333,1.15389,-0.832594,391.439,0.956026,206.18,-0.88512,2.21904,293.714,0.0397969,81.9104,4.40724,3.10009,3360.58,-nan,50.7038,0.522147,0.132876,58.2032,0.354339
29138,335.011,-2.60305,-2.39944,2274.57,-nan,190.432,0.705779,0.748512,240.295,0.941601,79.8625,1.0659,1.43856,130.235,0.575957,38.3675,4.59166,-0.191569,1892.82,-nan
29143,195.792,-0.268701,-0.0453218,203.8,0.954624,135.557,2.6616,2.70258,975.379,-nan,82.8118,-1.38245,-2.75627,175.739,0.170586,64.8091,0.746182,-0.14788,83.9196,0.946108
29296,102.967,-1.29395,-0.555473,202.525,0.48609,92.6564,-3.77246,-1.82333,2015.75,-nan,87.0533,1.24669,2.44846,164.516,0.0405439,43.9593,0.697699,0.753963,55.5403,0.0529226
29299,129.595,1.80342,1.2325,404.272,0.0824726,119.997,2.265,-0.800433,584.276,0.0498883,93.0595,1.58893,2.55471,238.043,0.576039,73.4745,-2.06201,-1.73007,293.758,0.0694493
29300,106.093,1.83103,2.52988,339.935,0.872035,104.778,-0.796697,0.160859,140.393,0.0574187,94.7224,3.11666,-0.43638,1071.1,-nan,62.7839,1.55249,-2.43528,155.389,0.49023
29483,168.332,2.2639,0.472592,818.588,0.0756087,121.668,0.239554,-3.00724,125.565,0.957055,96.2221,0.601762,-1.87425,114.582,0.986161,42.4726,-2.22758,1.37957,199.407,0.100264
29538,170.421,3.23996,1.98689,2179.02,-nan,170.177,0.230979,-0.206586,176.063,0.922136,89.7099,-1.40536,-2.04125,194.066,0.31332,57.7413,-2.72419,-2.94343,442.098,-nan
29579,207.937,-0.740201,-0.856161,267.991,0.0416556,111.824,0.796138,1.9605,149.744,0.686644,77.9588,2.00794,2.8001,295.668,0.226352,38.3288,4.08995,2.18236,1145.15,-nan
29666,215.721,2.35929,1.92592,1151.78,0.191208,202.486,-0.644282,-0.926907,246.17,0.991423,143,-0.683433,-1.75288,177.974,0.555677,57.2109,-1.57371,2.53892,144.066,0.126
29674,133.693,0.650693,2.21489,163.37,0.988817,128.135,-1.67028,-0.784046,352.619,0.0716005,107.805,0.819804,-3.11203,146.784,0.889274,30.9924,2.72537,-2.44135,237.528,-nan
29678,228.252,0.798952,-2.28817,306.304,0.520716,157.34,1.94941,1.02125,563.919,0.0963859,150.258,-1.97469,0.324471,551.745,0.168772,29.5502,1.12423,3.05552,50.3608,0.284149
29732,180.341,0.773847,-0.146519,237.429,0.321771,169.298,2.82831,-3.11236,1437.06,-nan,101.022,-3.41446,2.38789,1537.26,-nan,34.1216,-0.358722,-0.890659,36.6371,0.835634
29736,258.688,1.62421,1.84309,682.505,0.720863,113.673,1.75906,-1.29008,340.183,0.0563482,69.183,-0.304256,-1.03672,72.9009,0.0706558,26.9834,0.285428,-0.772789,28.4437,0.0549935
29744,186.609,2.7365,-2.54692,1446.03,-nan,95.8213,-2.28455,0.349423,475.645,0.136036,68.5742,1.61203,0.590092,178.957,0.20643,35.1339,1.26635,1.68251,67.4371,0.272826
29745,174.367,-0.387239,-2.34586,189.023,0.0392969,89.3742,1.39323,0.124235,191.81,0.167067,55.0995,2.04266,1.37794,216.167,0.965286,44.8323,1.60481,-0.333587,116.199,0.149218
29808,171.563,0.633664,-2.22588,207.805,0.983222,112.121,3.61773,0.428461,2089.92,-nan,98.404,-3.08981,1.29689,1083.36,-nan,32.5259,0.514088,2.06383,37.0997,0.821793
29912,141.372,-0.962646,1.47248,213.067,0.178646,116.63,1.14512,-1.23276,201.974,0.644879,76.6021,0.119987,-1.91606,77.5739,0.765378,39.9724,4.19081,2.84365,1320.92,-nan
29998,121.755,-2.0459,0.760682,479.496,0.0214195,88.0676,-0.06462,-1.35216,88.6826,0.0751091,86.8222,-0.309945,-2.69348,91.8254,0.789082,73.4538,3.83216,2.38883,1696.21,-nan
30017,171.544,-2.80514,1.78228,1423.05,-nan,134.465,-0.332545,-1.64086,142.477,0.975579,132.441,-1.24252,-1.43339,249.012,0.482899,78.6863,2.0931,1.08914,324.07,0.123909
30053,234.737,2.30408,0.25118,1187.21,0.0833588,115.07,0.24985,-2.39645,119.153,0.562516,86.406,-3.94352,3.05402,2230.11,-nan,18.1912,-0.213814,-2.21887,18.7705,0.134937
30120,168.569,-2.85552,-2.0262,1470.07,-nan,97.5439,-0.847471,0.299491,135.291,0.760102,64.7551,1.32848,1.93906,130.876,0.131259,35.55,-3.67185,-2.04269,699.475,-nan
30179,289.988,-2.67244,0.911439,2108.92,-nan,276.066,0.949671,-2.14144,410.573,0.32131,114.658,0.477706,-2.70174,128.258,0.896051,47.268,3.85166,0.545438,1113.02,-nan
30272,109.22,-1.15022,2.10013,189.979,0.913251,92.238,-0.286551,-0.237027,96.6,0.315379,62.206,4.21058,3.05394,2096.68,-nan,50.4517,-1.39136,-1.74482,107.783,0.112852
30324,194.513,-2.83572,2.05117,1663.23,-nan,170.509,0.531618,-0.930756,195.602,0.109479,116.493,-0.304828,-1.3416,122.423,0.945129,60.7858,2.75303,2.09698,478.854,-nan
30348,278.181,-0.755913,-3.052,362.44,0.15214,194.236,-1.84905,0.200121,632.488,0.0864842,165.137,2.01803,0.286207,632.527,0.148451,61.3751,-0.194823,-2.40774,62.9982,0.807344
30417,121.644,-2.81785,1.07255,1021.91,-nan,99.5154,-1.277,-1.75149,192.849,0.127304,90.6112,3.86994,1.74377,2172.89,-nan,42.223,-0.981712,-2.15346,64.5117,0.91299
